ENTREGA SEGÚN STOCK,2023-02-01,,3.844,3.851,DOLARES,ENVIADA,F001-0373,Aceptado,373,T001-0402
ENTREGA SEGÚN STOCK,2023-02-01,,3.844,3.851,DOLARES,ENVIADA,F001-0372,Aceptado,372,T001-0403
ENTREGA SEGÚN STOCK,2023-02-01,,3.853,3.859,DOLARES,ENVIADA,F001-0371,Aceptado,371,T001-0400
ENTREGA SEGÚN STOCK,2023-02-01,,3.844,3.851,SOLES,ENVIADA,F001-0370,Aceptado,370,T001-0399
ENTREGA SEGÚN STOCK,2023-01-31,,3.853,3.859,DOLARES,ENVIADA,F001-0367,Aceptado,367,T001-0398
ENTREGA SEGÚN STOCK,2023-01-31,,3.853,3.859,DOLARES,ENVIADA,F001-0366,Aceptado,366,T001-0396
ENTREGA SEGÚN STOCK,2023-01-30,,3.824,3.829,DOLARES,ENVIADA,F001-0365,Aceptado,365,T001-0395
ENTREGA SEGÚN STOCK,2023-01-30,,3.824,3.829,SOLES,ENVIADA,F001-0364,Aceptado,364,T001-0394
ENTREGA SEGÚN STOCK,2023-01-28,,3.857,3.861,SOLES,ENVIADA,F001-0363,Aceptado,363,T001-0393
ENTREGA SEGUN STOCK,2023-01-28,,3.861,3.867,DOLARES,ENVIADA,F001-0362,Aceptado,362,T001-0392
ENTREGA SEGÚN STOCK,2023-01-28,,3.861,3.867,DOLARES,ENVIADA,F001-0361,Aceptado,361,T001-0391
ENTREGA SEGÚN STOCK,2023-01-28,,3.824,3.829,DOLARES,ENVIADA,F001-0360,Aceptado,360,T001-0387
ENTREGA SEGÚN STOCK,2023-01-28,,3.861,3.867,DOLARES,ENVIADA,F001-0359,Aceptado,359,T001-0388
ENTREGA SEGÚN STOCK,2023-01-27,,3.861,3.867,DOLARES,ENVIADA,F001-0358,Aceptado,358,T001-0385
ENTREGA SEGÚN STOCK,2023-01-27,,3.861,3.867,DOLARES,ENVIADA,F001-0357,Aceptado,357,T001-0384
ENTREGA SEGÚN STOCK,2023-01-26,,3.892,3.9,DOLARES,ENVIADA,F001-0356,Aceptado,356,T001-0383
ENTREGA SEGÚN STOCK,2023-01-26,,3.892,3.9,DOLARES,ENVIADA,F001-0355,Aceptado,355,T001-0382
,2023-01-26,,3.892,3.9,SOLES,ENVIADA,F001-0354,Aceptado,354,T001-0381
ENTREGA SEGÚN STOCK,2023-01-26,,3.892,3.9,SOLES,ENVIADA,F001-0353,Aceptado,353,T001-0379
ENTREGA SEGÚN STOCK,2023-01-26,,3.88,3.885,DOLARES,ENVIADA,F001-0352,Aceptado,352,T001-0378
ENTREGA SEGÚN STOCK,2023-01-25,,3.88,3.885,DOLARES,ENVIADA,F001-0351,Aceptado,351,T001-0377
ENTREGA SEGÚN STOCK,2023-01-25,,3.88,3.885,DOLARES,ENVIADA,F001-0350,Aceptado,350,T001-0376
ENTREGA SEGÚN STOCK,2023-01-25,,3.866,3.873,SOLES,ENVIADA,F001-0349,Aceptado,349,T001-0375
ENTREGA SEGÚN STOCK,2023-01-25,,3.88,3.885,DOLARES,ENVIADA,F001-0348,Aceptado,348,T001-0374
ENTREGA SEGÚN STOCK,2023-01-23,,3.802,3.806,SOLES,ENVIADA,F001-0347,Aceptado,347,T001-0373
ENTREGA SEGÚN STOCK,2023-01-23,,3.852,3.859,DOLARES,ENVIADA,F001-0346,Aceptado,346,T001-0369
ENTREGA SEGÚN STOCK,2023-01-23,,3.852,3.859,DOLARES,ENVIADA,F001-0345,Aceptado,345,T001-0368
ENTREGA SEGÚN STOCK,2023-01-20,,3.857,3.861,SOLES,ENVIADA,F001-0344,Aceptado,344,T001-0367
ENTREGA SEGÚN STOCK,2023-01-20,,3.829,3.836,DOLARES,ENVIADA,F001-0343,Aceptado,343,T001-0366
ENTREGA SEGÚN STOCK,2023-01-20,,3.857,3.861,DOLARES,ENVIADA,F001-0342,Aceptado,342,T001-0365
ENTREGA SEGÚN STOCK,2023-01-20,,3.857,3.861,DOLARES,ENVIADA,F001-0341,Aceptado,341,T001-0364
ENTREGA SEGÚN STOCK,2023-01-19,,3.829,3.836,SOLES,ENVIADA,F001-0340,Aceptado,340,T001-0362
ENTREGA SEGÚN STOCK,2023-01-19,,3.829,3.836,SOLES,ENVIADA,F001-0339,Aceptado,339,T001-0361
ENTREGA SEGÚN STOCK,2023-01-18,,3.837,3.842,SOLES,ENVIADA,F001-0338,Aceptado,338,T001-0360
ENTREGA SEGÚN STOCK,2023-01-18,,3.837,3.842,DOLARES,ENVIADA,F001-0337,Aceptado,337,T001-0359
ENTREGA SEGÚN STOCK,2023-01-18,,3.837,3.842,SOLES,ENVIADA,F001-0336,Anulado,336,T001-0358
ENTREGA SEGÚN STOCK,2023-01-18,,3.837,3.842,SOLES,ENVIADA,F001-0335,Aceptado,335,T001-0357
ENTREGA SEGUN STOCK,2023-01-17,,3.815,3.822,SOLES,ENVIADA,F001-0334,Aceptado,334,T001-0356
ENTREGA SEGÚN STOCK,2023-01-17,,3.815,3.822,SOLES,ENVIADA,F001-0333,Aceptado,333,T001-0350
ENTREGA SEGÚN STOCK,2023-01-17,,3.802,3.806,SOLES,ENVIADA,F001-0332,Aceptado,332,T001-0349
ENTREGA SEGÚN STOCK,2023-01-14,,3.802,3.806,DOLARES,ENVIADA,F001-0331,Aceptado,331,T001-0348
ENTREGA SEGÚN STOCK,2023-01-14,,3.802,3.806,DOLARES,ENVIADA,F001-0330,Aceptado,330,T001-0347
ENTREGA SEGÚN STOCK,2023-01-14,,3.802,3.806,SOLES,ENVIADA,F001-0329,Aceptado,329,T001-0346
ENTREGA SEGÚN STOCK,2023-01-14,,3.779,3.784,SOLES,ENVIADA,F001-0328,Aceptado,328,T001-0345
Entrega según stock,2023-01-13,,3.802,3.806,DOLARES,ENVIADA,F001-0327,Aceptado,327,T001-0344
Ananias Chupillon Valera CEL : 994 469 540,2023-01-12,,3.782,3.783,SOLES,ENVIADA,F001-0326,Aceptado,326,T001-0343
ENTREGA SEGÚN STOCK,2023-01-12,,3.782,3.783,SOLES,ENVIADA,F001-0325,Aceptado,325,T001-0341
ENTREGA SEGÚN STOCK,2023-01-12,,3.782,3.783,DOLARES,ENVIADA,F001-0324,Aceptado,324,T001-0340
ENTREGA SEGÚN STOCK,2023-01-11,,3.802,3.806,DOLARES,ENVIADA,F001-0323,Aceptado,323,T001-0339
ENTREGA SEGÚN STOCK,2023-01-11,,3.812,3.823,SOLES,ENVIADA,F001-0321,Aceptado,321,T001-0338
ENTREGA SEGÚN STOCK,2023-01-10,,3.792,3.803,SOLES,ENVIADA,F001-0320,Aceptado,320,T001-0337
ENTREGA SEGÚN STOCK,2023-01-10,,3.792,3.803,DOLARES,ENVIADA,F001-0319,Aceptado,319,T001-0335
ENTREGA SEGÚN STOCK,2023-01-09,,3.8,3.806,SOLES,ENVIADA,F001-0318,Aceptado,318,T001-0334
ENTREGA SEGÚN STOCK,2023-01-06,,3.822,3.827,SOLES,ENVIADA,F001-0317,Aceptado,317,T001-0332
ENTREGA SEGÚN STOCK,2023-01-06,,3.812,3.823,DOLARES,ENVIADA,F001-0316,Aceptado,316,T001-0330
ENTREGA SEGÚN STOCK,2023-01-06,,3.824,3.83,DOLARES,ENVIADA,F001-0315,Aceptado,315,T001-0329
ENTREGA SEGÚN STOCK,2023-01-05,,3.822,3.827,SOLES,ENVIADA,F001-0314,Aceptado,314,T001-0328
ENTREGA SEGÚN STOCK,2023-01-05,,3.822,3.827,SOLES,ENVIADA,F001-0313,Aceptado,313,T001-0327
ENTREGA SEGÚN STOCK,2023-01-05,,3.812,3.823,DOLARES,ENVIADA,F001-0312,Aceptado,312,T001-0326
ENTREGA SEGÚN STOCK,2023-01-05,,3.822,3.827,DOLARES,ENVIADA,F001-0311,Aceptado,311,T001-0325
ENTREGA SEGÚN STOCK,2023-01-05,,3.822,3.827,SOLES,ENVIADA,F001-0310,Aceptado,310,T001-0324
ENTREGA SEGÚN STOCK,2023-01-05,,3.822,3.827,DOLARES,ENVIADA,F001-0309,Aceptado,309,T001-0322
ENTREGA SEGÚN STOCK,2023-01-04,,3.812,3.823,SOLES,ENVIADA,F001-0308,Aceptado,308,T001-0321
ENTREGA SEGÚN STOCK,2023-01-04,,3.812,3.823,SOLES,ENVIADA,F001-0307,Aceptado,307,T001-0320
ENTREGA SEGÚN STOCK,2023-01-03,,3.812,3.823,SOLES,ENVIADA,F001-0306,Aceptado,306,T001-0319
ENTREGA SEGÚN STOCK,2023-01-03,,3.808,3.82,DOLARES,ENVIADA,F001-0305,Aceptado,305,T001-0318
ENTREGA SEGÚN STOCK,2023-01-03,,3.808,3.82,SOLES,ENVIADA,F001-0304,Aceptado,304,T001-0317
ENTREGA SEGÚN STOCK,2023-01-02,,3.808,3.82,DOLARES,ENVIADA,F001-0300,Aceptado,300,T001-0316
