"CORDEL NYLON 210/12 ,VERDE TORCIDO ,BOBINA",CON012VERBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
CORDEL NYLON 210/12 ALQUITRANADO BOBINA ,CORNYL012ALQBOB,21111502,CORDEL NYLON,,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/15 ,ALQUITRANADO TORCIDO ,BOBINA",CON015ALQBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/15 ,MARRON TORCIDO ,BOBINA",CON015MRRBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/15 ,VERDE TORCIDO ,BOBINA ",CON015VERBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/18 ,ALQUITRANADO TORCIDO ,BOBINA",CON018ALQBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/18 ,BLANCO TORCIDO ,BOBINA",CON018BLNBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/18 ,MARRON TORCIDO ,BOBINA",CON018MRRBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/18 ,NEGRO TORCIDO ,BOBINA",CON018NEGBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/18 ,VERDE TORCIDO ,BOBINA",CON018VERBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/21 ,ALQUITRANADO TORCIDO ,BOBINA",CON021ALQBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/24 ,ALQUITRANADO TORCIDO ,BOBINA",CON024ALQBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/24 ,BLANCO TORCIDO ,BOBINA",CON024BLNBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/24 ,BLANCO TORCIDO ,BOBINA X 400 GR",CON024BLNBOB400,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/24 ,MARRON TORCIDO ,BOBINA",CON024MRRBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/24 ,NEGRO TORCIDO ,BOBINA",CON024NEGBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/24 ,VERDE TORCIDO ,BOBINA ",CON024VERBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/240 ,ALQUITRANADO TRENZADO ,BOBINA 2 KG",CON240ALQBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/27 ,ALQUITRANADO TORCIDO ,BOBINA. ",CON027ALQBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/27 ,NEGRO TORCIDO ,BOBINA",CON027NEGBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/27 ,VERDE TORCIDO ,BOBINA",CON027VERBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/36 ,ALQUITRANADO ,MADEJA",CON036ALQMAD,21111502,CORDEL NYLON,MADEJA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/36 ,ALQUITRANADO TORCIDO ,BOBINA",CON036ALQBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/36 ,BLANCO TORCIDO ,BOBINA",CON036BLNBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/36 ,MARRON TORCIDO ,BOBINA",CON036MRRBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/36 ,NEGRO TORCIDO ,BOBINA ",CON036NEGBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/36 ,VERDE TORCIDO ,BOBINA",CON036VERBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/42 ,ALQUITRANADO TORCIDO ,BOBINA",CON042ALQBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/48 ,ALQUITRANADO TORCIDO ,BOBINA",CON048ALQBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/48 ,NEGRO TORCIDO ,BOBINA",CON048NEGBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/48 ,VERDE TORCIDO ,BOBINA",CON048VERBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/72 ,ALQUITRANADO TORCIDO ,BOBINA ",CON072ALQBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/72 ,VERDE TORCIDO ,BOBINA",CON072VERBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/84 ,NEGRO TORCIDO TORCIDO ,BOBINA",CON084NEGBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/84 ,VERDE TORCIDO TORCIDO ,BOBINA",CON084VERBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/9 ,BLANCO TORCIDO ,BOBINA",CON009BLNBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"CORDEL NYLON 210/9 ,VERDE TORCIDO ,BOBINA",CON009VERBOB,21111502,CORDEL NYLON,BOBINA,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
REDES NYLON 210/18 x 3 x 200 VERDE,REDNYL183200VER,21111504,REDES NYLON S/N,,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
REDES NYLON 210/24 x 3 x 200 VERDE MA,REDNYL243200VERMA,21111504,REDES NYLON S/N,,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON C/N 18 X 4 1/4"" X 100 M. A",RNC18114100,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
REDES NYLON C/N 210/18 X 3 1/2 X 15,REDNYL1831215,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
REDES NYLON C/N 210/18 X 4 1/4 X 100 M. A VERDE,RNC18114100VRD,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
REDES NYLON C/N 210/21 X 3 X 200 M. A VERDE,REDNYL213200VER,21111504,REDES NYLON C/N,21,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
REDES NYLON C/N 210/27 X 10 1/2 X 100 VERDE,REDNYL271012100VER,21111504,REDES NYLON C/N,27,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
REDES NYLON C/N 210/36 X 14 X 100 M.A VERDE ,REDNYL036014100VER,21111504,REDES NYLON C/N,36,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
REDES NYLON C/N 210/48 X 14 X 100 M.A VERDE ,REDNYL4814100VER,21111504,REDES NYLON C/N,48,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON C/N 210/72 X 1 1/2"" X 100",REDNYL72112100NEG,21111504,REDES NYLON C/N,72,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/128 X 3 1/2"" X 120 M.A., NEGRO",REDNYL128312120NEG,21111504,REDES NYLON C/N,128,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/128 X 3 1/2"" X 320 M.A., NEGRO",REDNYL128312320NEG,21111504,REDES NYLON C/N,128,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/15 X 1 1/2"" X 200 M.A., NEGRO",REDNYL15112200NEG,21111504,REDES NYLON C/N,15,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/15 X 1 1/2"" X 400 M.A., ALQUITR.",REDNYL15112400ALQ,21111504,REDES NYLON C/N,15,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/18 X 1 1/2"" X 200 M.A., NEGRO",REDNYL18112200NEG,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/18 X 1 1/2"" X 400 M.A., NEGRO",REDNYL18112400NEG,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/18 X 1 1/4"" X 200 M.A., NEGRO",REDNYL18114200NEG,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/18 X 1 1/4"" X 400 M.A., ALQUITR.",REDNYL18114400ALQ,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/18 X 3 3/4"" X 120 M.A., VERDE",REDNYL18334120VER,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/18 X 4 1/2"" X 100 M.A., VERDE",REDNYL18412100VER,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/18 X 4 X 100 M.A ,VERDE",REDNYL18400100VER,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/18 X 5"" X 80 M.A., VERDE",REDNYL18500080VER,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/18 X 5"" X 85 M.A., VERDE",REDNYL18500085VER,21111504,REDES NYLON C/N,18,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
DETERJET 20 . 1 GL,4061999901,31211508,PINTURAS,DETERGENTE BIODEGRADABLE,GL,DOLARES,0,17.25,20.35,30.26,20.35,OFF
DISOLVENTE UNIZINC . 1 GL,3267999901,31211510,PINTURAS,DISOLVENTE,GL,DOLARES,0,17.25,20.35,30.26,20.35,OFF
"REDES NYLON NUDO 210/21 X 1 1/2"" X 200 M.A.",RN21112200,21111504,REDES NYLON C/N,,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/21 X 1 1/2"" X 400 M.A., NEGRO",REDNYL21112400NEG,21111504,REDES NYLON C/N,21,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON NUDO 210/24 X 1 1/2"" X 200 M.A.",RN24112200,21111504,REDES NYLON C/N,,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/24 X 1 1/2"" X 200 M.A., VERDE",REDNYL2102411200VER,21111504,REDES NYLON C/N,24,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
"REDES NYLON CON NUDO 210/24 X 1 1/2"" X 400 M.A., NEGRO",REDNYL24112400NEG,21111504,REDES NYLON C/N,24,KG,DOLARES,0,0.0,0.0,0.0,0.0,OFF
DURAMASTIC ESM 930 AMARILLO CAT 1390 1 GLS,1735360101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 AMARILLO YE-3 OSHA 1317 1 GLS,1735340201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 AMARILLO YE-4 1300 1 GL,1735320301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 AZUL AUSTRAL 1 GL,1735287A01,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 AZUL ELECTRICO 1 GL,1735260101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 AZUL NAVAL 1520 1 GLS,1735232601,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 AZUL OSCURO 1500 1 GL,1735230201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 BLANCO 1700 1 GLS,1735000101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 CELESTE 1550 1 GLS,1735210301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 GRIS NIEBLA 1680 1 GLS,1735832901,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 LILA 1036 1 GLS,1735270201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 MARFIL 1360 1 GLS,1735330201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 MARRON BR-3 1371 1 GL,1735170801,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 NARANJA 1250 1 GLS,1735520401,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 NARANJA OR-2 OSHA 1265 1 GLS,1735520501,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 NEGRO 1725 1 GLS,1735891001,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 NOGAL 1000 1 GLS,1735751101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 ROJO 1100 1 GL,1735130301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 ROSADO 1126 1 GL,1735110201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 VERDE BOTELLA 1400 1 GLS,1735450201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 VERDE CLARO 1460 1 GLS,1735420301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 VERDE MEDIANO 1450 1 GLS,1735440501,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930 VERDE NILO 1475 1 GLS,1735430501,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,49.01,57.83,85.98,57.83,OFF
DURAMASTIC ESM 930-CATALIZADOR  1 GLS,1736999901,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,35.36,41.72,62.03,41.72,OFF
DURAMASTIC PRIMER 916 AMARILLO 1 GLS,1739320001,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,45.94,54.21,80.6,54.21,OFF
DURAMASTIC PRIMER 916-CATALIZADOR  1 GLS,1740999901,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,36.18,42.7,63.48,42.7,OFF
DURAPOX ANTICORROSIVO 913 PARTE A  1 GL,1603999901,31211501,PINTURAS,ANTICORROSIVO EPOXICO,GL,DOLARES,0,22.71,26.8,39.85,26.8,OFF
DURAPOX ANTICORROSIVO 913-CATALIZADOR  1 GLS,1604999901,31211501,PINTURAS,,GL,DOLARES,0,24.78,29.24,43.47,29.24,OFF
DURAPOX ANTICORROSIVO 913-CATALIZADOR  1/4 GLS,1604999903,31211501,PINTURAS,ANTICORROSIVO EPOXICO,GL,DOLARES,0,6.0,7.08,10.53,7.08,OFF
DURAPOX ESMALTE 950 AGUAMARINA 1480 1 GLS,1509442001,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 ALUMINIO 1750 1 GLS,1509921201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 AMARILLO CAT 1390 1 GLS,1509360101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 AMARILLO RAL 1023 1 GL,1509320801,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,52.28,61.69,91.72,61.69,OFF
DURAPOX ESMALTE 950 AMARILLO YE-3 OSHA 1317 1 GLS,1509340201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 AMARILLO YE-4 1300 1 GL,1509320301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 AZUL 1530 1 GLS,1509200101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,36.6,43.18,64.2,43.18,OFF
DURAPOX ESMALTE 950 AZUL ELECTRICO 1 GL,1509260101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 AZUL NAVAL 1520 1 GLS,1509232601,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 AZUL OSCURO 1500 1 GL,1509230201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 AZUL PANTONE 295C 1 GL,1509259301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 AZUL RAL 5010 1 GL,1509233801,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 BAYO 1 GL,1509168001,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 BEIGE RAL 1001 1 GL,1509374301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 BLANCO 1700 1 GLS,1509000101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 BLANCO OPTICO 1711 1 GL,1509000201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 CELESTE 1550 1 GLS,1509210301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 GRIS 1650 1 GLS,1509832401,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 GRIS CLARO 1675 1 GLS,1509832801,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 GRIS NIEBLA 1680 1 GLS,1509832901,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 GRIS OSCURO 1600 1 GLS,1509871001,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 GRIS RAL 7035 1 GL,1509820501,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 GRIS RAL 7040 1 GL,1509883101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 LILA 1036 1 GLS,1509270201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 MARFIL 1360 1 GLS,1509330201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 MARRON BR-3 1371 1 GLS,1509170801,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,52.28,61.69,91.72,61.69,OFF
DURAPOX ESMALTE 950 NARANJA INT'L OR-1 1200 1 GL,1509520201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 NARANJA RAL 2004 1 GL,1509521501,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 NEGRO 1725 1 GLS,1509891001,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 NOGAL 1000 1 GLS,1509751101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 ROJO 1100 1 GL,1509130301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 ROJO RAL 3020 1 GL,1509133001,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,52.28,61.69,91.72,61.69,OFF
DURAPOX ESMALTE 950 ROJO RD-2 OSHA 1 GL,1509135301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.45,32.39,48.15,32.39,OFF
DURAPOX ESMALTE 950 VERDE BOTELLA 1400 1 GLS,1509450201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 VERDE CLARO 1460 1 GLS,1509420301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 VERDE ESMERALDA 1 GL,1509460301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 VERDE MEDIANO 1450 1 GLS,1509440501,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 VERDE NILO 1475 1 GLS,1509430501,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 VERDE RAL 6001 1 GL,1509490401,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 VERDE RAL 6019 1 GL,1509400101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,27.71,32.7,48.61,32.7,OFF
DURAPOX ESMALTE 950 - CATALIZADOR  1/4 GLS,1510999903,60121001,PINTURAS,,GL,DOLARES,0,8.69,10.25,15.25,10.25,OFF
DUROFLEX ESMALTE 985 AMARILLO YE-4 1300 1 GL,1722320301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,38.99,46.01,68.41,46.01,OFF
DUROFLEX ESMALTE 985 AZUL NAVAL 1520 1 GLS,1722232601,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,37.22,43.92,65.3,43.92,OFF
DUROFLEX ESMALTE 985 AZUL OSCURO 1500 1 GL,1722230201,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,38.99,46.01,68.41,46.01,OFF
DUROFLEX ESMALTE 985 BLANCO 1700 1 GLS,1722000101,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,38.99,46.01,68.41,46.01,OFF
DUROFLEX ESMALTE 985 CELESTE 1550 1 GLS,1722210301,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,38.99,46.01,68.41,46.01,OFF
DUROFLEX ESMALTE 985 NEGRO 1725 1 GLS,1722891001,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,38.99,46.01,68.41,46.01,OFF
DUROFLEX ESMALTE 985-CATALIZADOR  1/4 GLS,1723999903,60121001,PINTURAS,ESMALTE EPOXICO,GL,DOLARES,0,7.91,9.34,13.88,9.34,OFF
ESMALTE EPOXI TEKNO CELESTE 1 GL,1539210001,31211501,PINTURAS,,GL,SOLES,0,28.21,33.29,49.49,33.29,OFF
ESMALTE PINTOR CPP AMARILLO CAT 1 GL,1201360401,60121001,PINTURAS,ESMALTE SINTÉTICO,GL,SOLES,0,0.0,0.0,0.0,0.0,OFF
ESMALTE PINTOR CPP AMARILLO CROMO 1 GL,1201321201,60121001,PINTURAS,ESMALTE SINTÉTICO,GL,SOLES,0,0.0,0.0,0.0,0.0,OFF
ESMALTE PINTOR CPP AZUL ELECTRICO 1 GL,1201260101,60121001,PINTURAS,ESMALTE SINTÉTICO,GL,SOLES,0,0.0,0.0,0.0,0.0,OFF
ESMALTE PINTOR CPP AZUL MARINO 1 GL,1201280101,60121001,PINTURAS,,GL,SOLES,0,48.31,57.01,48.31,57.01,OFF
